date_collected,product_itemid,product_shopid,product_category,product_name,product_price,product_price_min,product_price_max,product_discount,prod_rate_star_0,prod_rate_star_1,prod_rate_star_2,prod_rate_star_3,prod_rate_star_4,prod_rate_star_5,product_total_rating,stock,units_sold,status,shop_location
2021-06-21,5257682650,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,182,4,2,1,2,191,4.9,106,430,1,"Valenzuela City, Metro Manila"
2021-06-21,9122398206,398300573,Top,ATS #1612 NEW KOREAN UNISEX FASHION TOP TEES [ T-SHIRTS ] ROUNDNECK 100% GOOD QUALITY COTTON,350.0,109,109,69,9,0,0,0,1,10,4.6,19939,42,1,"Binondo, Metro Manila"
2021-06-21,8663995844,449754824,Top,【BTG】New Strapless Wooden Ear T-shirt Slim Short One-shoulder Pleated Long Sleeve Top Women,590.0,295,295,50,0,0,0,0,0,0,0.0,3200,0,1,Mainland China
2021-06-21,4018421216,139558229,Top,Men's Plain Tops Korean Fashion Long Sleeve T-shirt For Men Top Sale Unisex,99.0,97,97,2,2158,281,223,86,163,2911,4.44,11987,13808,1,"Tondo I / Ii, Metro Manila"
2021-06-21,3264591330,50114777,Top,Bcua Tie Dye Tops Casual Crop Top Round Neck Shirt Korean Tops TieDye Cotton Tees M1221,150.0,55,55,63,180,4,12,2,11,209,4.63,1068,898,1,"Pasay City, Metro Manila"
2021-06-21,7157680574,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,199.0,74,74,63,79,2,1,1,0,83,4.92,1304,236,1,"Valenzuela City, Metro Manila"
2021-06-21,9364254957,449754824,Top,【BTG】Korean Style Reflective Butterfly Short-sleeved T-shirt Women Ins Loose Design Drawstring Cropped High-waisted Top,566.0,283,283,50,0,0,0,0,0,0,0.0,10000,0,1,Mainland China
2021-06-21,9516909039,114762325,Top,Plus Size Oversized Korean Style Stripes and Plain T-shirt Tops Cotton Spandex/Knitted Up to 3XL,160.0,79,79,51,74,3,0,0,0,77,4.96,155,218,1,"Taytay, Rizal"
2021-06-21,9209818691,51801232,Top,SIMPLE Korean CMC Trendy Breathable 7 Color Sports Top Crew Neck T-shirt,399.0,72,72,82,77,11,6,3,1,98,4.63,1187,456,1,"Valenzuela City, Metro Manila"
2021-06-21,4062105271,277380946,Top,Couple Loose White Polo Shirt Fashion Drawstring Strap Design Male Korean Blouse Tops Casual Long Sleeve For Men Shirts V-neck Mens Apparel,555.0,389,389,30,63,5,7,0,5,80,4.51,7812,154,1,Mainland China
2021-06-21,10809823658,449754824,Top,【BTG】Korean Version of Slim Slim Design Niche Bowknot Short Long-sleeved T-shirt Top Women's Clothing,532.0,266,266,50,0,0,0,0,0,0,0.0,10000,0,1,Mainland China
2021-06-21,4204355747,39587061,Top,korean top sale sleeveless shirts for men/ casual sando for men,99.0,65,65,34,148,13,6,3,4,174,4.71,6628,1077,1,"Bacoor, Cavite"
2021-06-21,5448568187,35371686,Top,korean formal unisex drifit sports men tops t-shirt for mens women,180.0,69,69,62,93,11,7,3,3,117,4.61,462,752,1,"Binondo, Metro Manila"
2021-06-21,4234002598,237008067,Top,【4 Color】M-2XL Weather Graphic printed fashion trend casual sweat tank top for men Korean loose sports sleeveless muscle tee mens Hong Kong chic personalized running top,299.0,209,209,30,222,23,14,8,5,272,4.65,15244,847,1,Mainland China
2021-06-21,8012653857,364496206,Top,【M-5XL】2021 Summer new men's short sleeve korean top ins oversized men's printed Hip-hop Trendy T-shirt loose trend large half sleeve couple shirt,300.0,279,279,7,0,0,0,0,0,0,0.0,13977,8,1,Mainland China
2021-06-21,7478061986,315439847,Top,COD 2021 New Printed T Shirt Men Short Sleeve Fashion Brand Loose Summer Korean Top Tshirt,516.0,258,258,50,32,1,1,4,1,39,4.51,9862,112,1,Mainland China
2021-06-21,5054127419,263745732,Top,Korean Style Oversized Shirt Couple Smiley Short Sleeve Top Causal Loose Shirt for Men Harajuku Style Mens Tshirt Round Neck Half Sleeve Shirts Plus Size Clothing,328.0,219,219,33,178,17,19,7,9,230,4.52,15363,590,1,Mainland China
2021-06-21,7448072094,280871312,Top,【Plus Size]M-2XL Ripped short-sleeved t-shirt men's summer trend Korean version of Loose Tshirt mens Simple wild five-point sleeve Top Tee Fer Men Soft Comfortable Couple tshirt,470.0,309,309,34,5,0,0,0,0,5,5.0,7967,16,1,Mainland China
2021-06-21,8064428312,449754824,Top,【BTG】Short-sleeved Sweater Women's Self-cultivation Temperament Was Thin All-match T-shirt Cropped Top,556.0,278,278,50,0,0,0,0,0,0,0.0,2500,0,1,Mainland China
2021-06-21,7274307683,315439847,Top,Korean Lovers' Short Sleeve Men's T-shirt Men's T-shirt Summer Top,516.0,258,258,50,5,2,0,0,0,7,4.71,13983,15,1,Mainland China
2021-06-21,1995966363,35902344,Top,HUILISHI Top Quality Hawaiian Floral Polo for Men 12 Designs Korean Fashion Cotton Fits Plus SIze,280.0,185,199,47,4349,284,119,31,77,4860,4.81,423,14041,1,"Pasay City, Metro Manila"
2021-06-21,5343975271,138783697,Top,Pink Laine Boutique Blouse / Off Shouler Semi Crop Top for Women's #642,299.0,199,199,33,33,2,0,0,2,37,4.73,146,72,1,"Paranaque City, Metro Manila"
2021-06-21,5933211240,237008067,Top,【Ready stock】Striping Korean men's loose Japanese ins student British style small fresh youth leisure Long Sleeve Shirt mens top,499.0,398,398,20,18,2,0,0,1,21,4.71,11958,40,1,Mainland China
2021-06-21,2008402459,35902344,Top,[8 Colors] Top Quality Korean Style Stripe Polo for Men Premium Cotton Fits Plus Size,350.0,159,199,55,2041,140,50,14,23,2268,4.84,629,5553,1,"Pasay City, Metro Manila"
2021-06-21,2814392725,39587061,Top,2020 unisex fashion Korean style t shirt / top sale tees,99.0,65,65,34,200,17,20,12,19,268,4.37,19902,1116,1,"Bacoor, Cavite"
2021-06-21,5764397598,6928162,Top,HOT ITEM || SIDE GARTER CROP TOP (WHOLESALE AVAILABLE),149.0,54,54,64,75,1,2,0,1,79,4.89,178,438,1,"Taytay, Rizal"
2021-06-21,7832430670,237008067,Top,【S-4XL】Ready stock multi color optional shirt men's long sleeve shirt slim Korean Trend youth students pure cotton thin shirt business casual suit bottomed white shirt Korean Trend slim man tops,359.0,259,259,28,293,20,13,3,16,345,4.66,30185,940,1,Mainland China
2021-06-21,5137118707,254758936,Top,trendy men's casual tshirt streamer fake two pieces oversize loose drop shoulder couple tops Korean t shirt for men,616.0,369,369,40,18,1,0,0,0,19,4.95,1548,39,1,Mainland China
2021-06-21,4036052741,266644184,Top,【COD】Latest Summer T-shirt High-quality Korean Fashion Short-sleeved Top Couple Style Cotton Landscape Printing Round Neck Tee Men and Women 3 Colors M-2XL,285.0,258,258,9,1217,77,53,16,26,1389,4.76,9218,3974,1,Mainland China
2021-06-21,8905088609,6928162,Top,HOT ITEM || ZIPPER CROP TOP (WHOLESALE AVAILABLE),149.0,54,54,64,79,10,4,1,0,94,4.78,15,391,1,"Taytay, Rizal"
2021-06-21,4532716694,237008067,Top,Tank Ins Simple Tank Top Fashion Trend Tank Top Shoulder Sweat Tank Top Men's Korean loose tank top sports sleeveless T-shirt men's Hong Kong chic personality top running t,299.0,209,209,30,110,11,5,1,1,128,4.78,31593,464,1,Mainland China
2021-06-21,3688342592,315439847,Top,COD Overruns Statement Oversize Short Sleeve T-shirt Men Vintage Oversized Korean Tops Tshirt For Men Clothing,514.0,257,257,50,0,0,0,0,0,0,0.0,14996,2,1,Mainland China
2021-06-21,5531856770,20816099,Top,MONKEY KING ACM560-W COD unisex t shirt for women korean fashion oversized  top on sale plus size,120.0,78,78,35,435,61,43,21,28,588,4.45,29770,1804,1,"Valenzuela City, Metro Manila"
2021-06-21,7877521730,371422543,Top,MOLLGE Statement Pikachu Summer Short Sleeve T-shirt Men's Korean Fashion Top Tshirt For Men,496.0,248,248,50,7,0,2,1,0,10,4.3,7971,26,1,Mainland China
2021-06-21,4553932766,296733620,Top,Korean summer S-5XL fashion men's Naruto Pikachu print short-sleeved T-shirt top casual loose couple T-shirt,391.0,234,234,40,34,3,1,0,2,40,4.67,7924,73,1,Mainland China
2021-06-21,4633665339,237008067,Top,Men's Hong Kong Style printed casual Lapel  floral shirt loose Korean Trend personalized all-matching youth top for men,598.0,498,498,17,16,0,1,1,0,18,4.72,5000,40,1,Mainland China
2021-06-21,4781996558,403612075,Top,Short-sleeved T-shirt men's summer printing loose oversize tie-dye T-shirt Korean dye men and women tops,587.0,269,293,54,37,0,3,0,1,41,4.76,20830,127,1,Mainland China
2021-06-21,6285046010,202193803,Top,2021 new shirt men's short-sleeved loose Korean shirt trend summer drop shoulder solid color shirt top,700.0,359,359,49,7,1,1,0,0,9,4.67,11959,25,1,Mainland China
2021-06-21,2300304599,62404318,Top,Lucky #T182 JUST DO IT Tshirt Unisex TOPS COUPLE TEES Korean Fashion,126.0,62,62,51,1624,26,35,10,24,1719,4.87,1302,5009,1,"Navotas City, Metro Manila"
2021-06-21,3259550160,314266101,Top,Korean Style Short sleeved Tshirt Printed T-shirt Trend Half-sleeved Tshirt Chic Summer Round Neck Top mens Clothes  Streetwear male Cool Black Loose Summer Sleeve Tops Tees for men,270.0,209,219,23,145,16,17,5,6,189,4.54,19504,454,1,Mainland China
2021-06-21,9440351274,371422543,Top,MOLLGE Summer Thin High-grade Ice Silk Shirt Men Short Sleeve Shirt Wrinkle Free Hot Brand Loose Korean Shirt Casual Top,656.0,328,328,50,1,0,0,0,0,1,5.0,11996,2,1,Mainland China
2021-06-21,3233985590,237008067,Top,【M-2XL】Unsex top Black Star Graphic Printed Elbow length raglan sleeve T-shirt contrast color Korean student Fashion trend Tee for youth or students round neck t shirt for men,299.0,249,249,17,81,9,1,1,4,96,4.69,17761,238,1,Mainland China
2021-06-21,5265058688,343498159,Top,Korean Summer Stripe Tshirt Short Sleeve OverSize Loose Casual Tops Cotton Trendy Harajuku Unisex Fashion Tees,563.0,254,254,55,29,3,4,1,3,40,4.35,10839,181,1,Mainland China
2021-06-21,4364900999,315439847,Top,COD M-5XL Korean Statement Men Tshirts Clothing Short Sleeve Loose Couple T Shirt Men Fashion Top Oversized Tshirt For Men Tops Tees Mens,556.0,248,248,55,696,43,36,20,35,830,4.62,11111,2825,1,Mainland China
2021-06-21,3976043183,47114599,Top,[SIMPLE] 2020 Korean fashion trendy breathable solid color sports top T-shirt,399.0,72,72,82,85,3,2,0,2,92,4.84,1716,231,1,"Valenzuela City, Metro Manila"
2021-06-21,9627903603,202193803,Top,Long-sleeved shirt men's loose shoulder ice silk casual shirt clothes Korean style top,700.0,359,359,49,36,4,6,1,2,49,4.45,19868,110,1,Mainland China
2021-06-21,9144800672,323527762,Top,【Ready Stock】COD/Men's Summer Long Leaf Graphic Print Beach Holiday Hawaiian Shirt V-neck Korean Trend Oversized Plus Size Men's and Women's Same Couple Shirt Top,399.0,280,280,30,1,0,0,0,0,1,5.0,6997,1,1,Mainland China
2021-06-21,4552946319,156756973,Top,【5 Color】Korean Fashion Weather Pattern Printed Short-sleeved T-shirt Unisex Simple and Versatile Loose Casual Tee Tops for Men Summer Trend Couple Round Neck Tshirts,284.0,199,199,30,17,0,0,0,0,17,5.0,24923,59,1,Mainland China
2021-06-21,7770039760,349628990,Top,Men's Plain Tops Korean Fashion Long Sleeve T-shirt,399.0,72,72,82,32,1,2,1,0,36,4.78,27366,206,1,"Pasay City, Metro Manila"
2021-06-21,3933196709,237008067,Top,【M-2XL】Stand up collar shirt 3 colors Harajuku style cotton and hemp shirt Japanese casual shirt INS Korean round collar shirt Preppy style easy match shirt super-high quality value shirt  fashion tops for men,489.0,438,438,10,149,16,10,1,6,182,4.67,5612,414,1,Mainland China
2021-06-21,7454837810,315439847,Top,COD M-5XL Japanese Vintage Graphic Short-sleeved Men T-shirt Loose Trend Hip-hop Round Neck T-shirt Men Clothes Korean Tops Tshirts For Men Oversized Tshirt,558.0,248,248,56,1089,101,123,55,81,1449,4.42,6876,4590,1,Mainland China
2021-06-21,4442954475,52451046,Top,Korean version of the new men's two-sided moon print reflective short-sleeved T-shirt couple top,400.0,270,270,33,6,2,0,0,0,8,4.75,7483,15,1,Mainland China
2021-06-21,4958355622,44365222,Top,MR Men's Fashion V Neck Solid Color Long Sleeve Korean Style Top,1223.0,450,450,63,192,16,7,1,6,222,4.74,1587,553,1,Mainland China
2021-06-21,7485764106,414866159,Top,Men's long sleeve shirt loose Chinese Linen Shirt three quarters sleeve white shirt men's fashion brand large short sleeve shirt thin casual beach white top Korean shirt m-5xl,582.0,350,350,40,4,1,0,1,0,6,4.33,10468,24,1,Mainland China
2021-06-21,9350245973,372895129,Top,Thin men's Short Sleeve Shirt Men's loose style Hong Kong Fashion Korean fashion trend 5 sleeve shirt Polo Top Crop Top,599.0,300,300,50,3,0,0,0,0,3,5.0,7984,5,1,Mainland China
2021-06-21,7733367374,237008067,Top,Men's Plain ins short sleeve T-shirt casual style solid color short tee Preppy style Fall shoulder short T shirt Hong Kong Style versatile 5-point sleeve clothes Korean half sleeve top for men,379.0,279,279,26,7,1,1,0,0,9,4.67,7982,18,1,Mainland China
2021-06-21,5052918581,263745732,Top,Men Solid casual Shirts Long-sleeve Single-breasted Tops Unisex Korean Style Shirt for Men Leisure Oversize Shirt Male Breathable Thin Light Blouse Mens Clothing,614.0,369,369,40,35,4,0,0,0,39,4.9,3904,86,1,Mainland China
2021-06-21,5356526421,314266101,Top,2020 New Summer Casual Fashion Tshirt Mens Short Sleeves Solid Colors Male Loose Round Neck Korean Style Tops Tee Tshirt for Men,306.0,215,215,30,21,0,2,0,2,25,4.52,23902,68,1,Mainland China
2021-06-21,5342958629,283754579,Top,Summer Korean Tshirt Men Fashion T Shirts Top for Men Loose Tshirt Mens Five Sleeve Top O-Neck Tshirt Weather Pattern Tshirt,332.0,209,209,37,1357,195,178,65,102,1897,4.39,23968,6016,1,Mainland China
2021-06-21,4065474863,35902344,Top,Top Quality Printed Polo for Men Hawaiian Print Cotton Fits Plus Size Korean Fashion,500.0,199,199,60,32,2,1,0,1,36,4.78,297,74,1,"Pasay City, Metro Manila"
2021-06-21,5547205624,283754579,Top,6Colors 2020 Summer Korean Tshirt casual short-sleeved Men Oversized t Shirts Fashion Top for Men Loose five-point sleeve Tshirt Mens plain simple Top Round Neck letter Pattern Tshirt,332.0,239,239,28,71,11,10,3,2,97,4.51,29952,270,1,Mainland China
2021-06-21,6534729406,262503614,Top,Korean Harajuku Oversize Tee t-shirts letter printed Casual Tops  Smiley Couple Tee,380.0,239,239,37,2,0,0,0,0,2,5.0,8984,5,1,Mainland China
2021-06-21,9861606973,314266101,Top,【Plus Size】M-8XL Bear Printing Short-sleeved Men's Summer New Personality Hip-hop T-shirt Loose Casual O Neck Couple Tops Korean Style All-match Tee for Men,438.0,219,259,50,1,0,0,0,0,1,5.0,39956,2,1,Mainland China
2021-06-21,3358926895,161746899,Top,【One Piece】Oversized One Piece Luffy Anime Basic Print T Shirt Short Sleeve Mens 2020 Funny Fashion Korean Plus Size Clothes Summer Anime One Piece Luffy T Shirt Cotton High Quality Male T-shirt Casual Loose Fit Top Tees for Men【M-3XL】,313.0,220,220,30,4,1,0,0,1,6,4.17,34946,16,1,Mainland China
2021-06-21,3985462601,371422543,Top,MOLLGE Black Shirt Men Korean Long Sleeve Shirt Trend Summer Thin Loose Solid Color Shirt Men Shirt Top,656.0,328,328,50,1,1,0,0,0,2,4.5,3986,10,1,Mainland China
2021-06-21,2439045287,35902344,Top,POLO FOR MEN KOREAN QUALITY C.O.D,580.0,159,159,73,163,4,4,1,0,172,4.91,126,352,1,"Pasay City, Metro Manila"
2021-06-21,6154009399,279546374,Top,Short-sleeved T-shirt men’s summer new couple striped half-sleeved Korean trend loose casual all-match top,239.0,192,325,20,3,0,0,0,0,3,5.0,25246,8,1,Mainland China
2021-06-21,4889203713,302250255,Top,【2 Colors】S-5XL Cotton Half-sleeved Men's T-shirt Letter Graffiti Printing Korean Fashion Clothes Summer Loose Half Sleeve Lovers Oversized Top,418.0,239,239,43,2,0,0,0,0,2,5.0,15974,6,1,Mainland China
2021-06-21,6258153566,283754579,Top,Casual Loose T Shirt Couple Round Neck Cotton Tshirt Mens Apparel Fashion Ins Trend Tops Korean Version Stripes Short-sleeved T-shirt Five Point Wild for Men and Women,432.0,269,269,38,3,0,0,0,0,3,5.0,7983,9,1,Mainland China
2021-06-21,4343328518,283754579,Top,Korean Men Shirt Mens Tops Short Sleeve Shirt Casual Black Shirt Plain Shirt Five Sleeve Hooded Drop Shoulder Simple Thin Shirt,581.0,348,348,40,13,1,2,0,0,16,4.69,5964,36,1,Mainland China
2021-06-21,8850252572,432495624,Top,OUE [M-5XL] Trendy brand short-sleeved T-shirt round neck INS trend printing short-sleeved oversized Korean couple casual T-shirt drop shoulder top,782.0,274,274,65,5,0,0,0,1,6,4.33,1368,17,1,Mainland China
2021-06-21,7582713454,36754442,Long Sleeves,Kathryn Korean Trend Long Sleeve Croptop 11176#,299.0,68,68,77,572,27,20,4,7,630,4.83,697,1627,1,"Taytay, Rizal"
2021-06-21,4388177545,23250659,Long Sleeves,Floral Square Neck Chiffon Blouse Korean Top Long Sleeves Top for Women,189.0,169,169,11,32,1,0,0,0,33,4.97,903,59,1,"Valenzuela City, Metro Manila"
2021-06-21,6580193656,46399675,Long Sleeves,AUTUMN Korean Lettuce Longsleeves Top,200.0,65,65,68,2150,173,159,68,101,2651,4.59,1545,6688,1,"Pasig City, Metro Manila"
2021-06-21,6788798679,400757425,Long Sleeves,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Top,599.0,282,282,53,5,0,0,0,0,5,5.0,113,7,1,Mainland China
2021-06-21,7013837030,29392066,Long Sleeves,Korean fashion Knitted Top Blouse Button Long Sleeves,299.0,165,165,45,60,0,0,0,0,60,5.0,533,145,1,"Binondo, Metro Manila"
2021-06-21,9215194618,368444703,Long Sleeves,New sexy Soft knitted longsleeve/ Korean fashio top/Korean style long-sleeve blouse,350.0,250,250,29,46,3,1,1,0,51,4.84,136,120,1,"Caloocan City, Metro Manila"
2021-06-21,4047322867,288394116,Long Sleeves,Korean Oversize Plain Color Shirt Women's Casual Loose Long Sleeve Sun Proof Top,435.0,299,299,31,190,17,11,0,2,220,4.79,7294,521,1,Mainland China
2021-06-21,4275065454,303372405,Long Sleeves,Tops For Women Korean Mesh Long Sleeves Blouse Hollow Design Polo Collar Shirt,1035.0,398,398,62,132,6,5,1,8,152,4.66,2953,397,1,Mainland China
2021-06-21,9634218283,46399675,Long Sleeves,SIENNA Korean Longsleeves Bow Top,300.0,79,79,74,2320,81,57,19,36,2513,4.84,2781,7175,1,"Pasig City, Metro Manila"
2021-06-21,674045966,42199012,Long Sleeves,SS  Korean Top Women Summer Transparent Mesh Blouse Shirt Tops Blusas Casual Long Sleeve Blouse,141.0,79,86,44,32,0,2,0,3,37,4.57,59990,112,1,Mainland China
2021-06-21,6777408268,365058565,Long Sleeves,Classic Knitted Korean Blouse Top Longsleeves,279.0,139,139,50,12,0,0,0,0,12,5.0,109,28,1,"Tondo I / Ii, Metro Manila"
2021-06-21,9714996854,36222507,Long Sleeves,Korean Style  Crop Tops longsleeve  Knitted Sweater,200.0,150,150,25,12,1,0,0,0,13,4.92,1525,20,1,"Pasay City, Metro Manila"
2021-06-21,4453945374,192699788,Long Sleeves,1 Set COD Ready stock Women korean top Fashion Sexy Solid Color Sling Tank Knit Cardigan,713.0,99,299,86,436,31,14,0,3,484,4.85,12991,1046,1,Mainland China
2021-06-21,4317710592,147240166,Long Sleeves,korean knitted longsleeve  blouse / top / summer knitted jacket / crop top /sun protection top,350.0,195,195,44,5,0,0,1,0,6,4.5,168,17,1,"Caloocan City, Metro Manila"
2021-06-21,6091934729,362257424,Long Sleeves,Free shippingsifang  Striped short-sleeved t-shirt women Korean style ladies three-quarter-sleeved shirt large size loose V-neck top,1119.0,448,448,60,0,0,0,0,0,0,0.0,29966,0,1,Mainland China
2021-06-21,6667887355,11314636,Long Sleeves,Mira Smocking Top / Puff Sleeves (Bangkok inspired Korean inspired),350.0,147,147,58,891,27,17,5,5,945,4.9,1525,3640,1,"Taytay, Rizal"
2021-06-21,7563770506,325618926,Long Sleeves,Chiffon Korean-Style off-Shoulder Long Sleeve Tops Ribbon Crop Top,480.0,283,283,41,566,14,8,1,1,590,4.94,2369,1250,1,Mainland China
2021-06-21,8514461094,25811092,Long Sleeves,Angelcity Front String Tops Long Sleever Semi Crop Top Korean V Neck Adjustable Drawstring,119.0,65,75,45,1716,81,51,19,40,1907,4.79,9935,6344,1,"Pasay City, Metro Manila"
2021-06-21,7881612723,401079546,Long Sleeves,【COD】Solid Color Loose Lantern Sleeve Chiffon Shirt Long Sleeve Top Shirt,666.0,287,287,57,10,1,2,0,0,13,4.62,406,45,1,"Sampaloc, Metro Manila"
2021-06-21,2729793372,172176021,Long Sleeves,●COSHOP● (Ready Stock) Women's korean plus size long sleeve white shirt / kamiseta dress loose casual top,560.0,279,279,50,1144,74,56,8,31,1313,4.75,23763,3015,1,Mainland China
2021-06-21,9329820914,36929169,Long Sleeves,AWESOME Korean Trend Long Sleeve Croptop 11176#,299.0,68,68,77,20,2,3,0,1,26,4.54,697,76,1,"Taytay, Rizal"
2021-06-21,7480382175,11187885,Long Sleeves,two way scoop back 3/4 sleeves round neck half sleeve women top korean fashion bangkok top tee B025,199.0,55,55,72,122,10,3,2,0,137,4.84,1225,384,1,"Caloocan City, Metro Manila"
2021-06-21,3289839685,449754824,Long Sleeves,【BTG】Ice Silk V-neck Short-sleeved T-shirt Women's New Korean Version of Slim Slimming Knitted All-match,377.0,189,189,50,1,0,0,0,0,1,5.0,4488,2,1,Mainland China
2021-06-21,3463840566,126018720,Long Sleeves,【COD ✔️ Ready Stock】 Women's Korean Top Puff Sleeve crop Top Drawstring Crop Tops Square Neck Blouses Croptop Tops,100.0,59,269,47,859,23,13,4,3,902,4.92,6023,2109,1,Mainland China
